,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,NonLandUse,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,Series,Series2,SteeringLocation,SuggestedVIN,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Trim,Trim2,Turbo,VIN,ValveTrainDesign,VehicleDescriptor,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
781,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2487,152,2.5,4,4x2,,,,,,,In-Line,4,4,205,206,152.8685,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2023,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT / L4,,Seat Belt : All seats,,,,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,70 Series,,,,Direct,,,,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK4PU084996*BA,Dual Overhead Cam (DOHC),4T1K61AK*PU,PASSENGER CAR,,,,,,,
782,Standard,Blind Spot: Optional for SE & Standard for XLE,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,Standard,,2,29650.00,,,,3NM,,,,2,Nickel-Metal-Hydride/NiMH,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,Calipers / Front Vented Discs,,Not Applicable,,Not Applicable,Optional,Standard,,,,,,Not Applicable,Standard,"U.S., Canada",2500.0,152.55936023683,2.5,4,4x2,,Standard,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,,4,176,,131.2432,Toyota,A25A-FXS PORT+DIRECT,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,Electric,,,,,Standard,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,Port/Direct Fuel Injection  ,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,Yes,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L/AXVH71L,,Left-Hand Drive (LHD),,Direct,133,62.2,Standard,Not Applicable,,Not Applicable,,Electronic Continuously Variable (e-CVT),SE/XLE Hybrid,,,4T1B21HK4JU504118*BA,,4T1B21HK*JU,PASSENGER CAR,,111.2,Standard,18,18,4,
783,Standard,"(Blind Spot Detection - Optional: LE, SE; Standard: XLE, XSE, XLE V6, XSE V6) (Keyless Ignition -Standard: XLE, XSE, XLE V6, XSE V6)",Standard,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,206.00,,153.614200,Toyota,A25A-FKS,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2019,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L/AXVH71L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,XSE,,,4T1B61HK9KU751138*BA,Dual Overhead Cam (DOHC),4T1B61HK*KU,PASSENGER CAR,,111.20,,,,4,
784,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,205,,152.8685,Toyota,A25A-FKS,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK8LU502146*BA,Dual Overhead Cam (DOHC),4T1K61AK*LU,PASSENGER CAR,,111.20,,,,4,
785,Standard,,Standard,Standard,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,205,206,152.8685,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT / L4,,Seat Belt : All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,Optional,Standard,Standard,,,Manual,2,5,Standard,70 Series,,,,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,XSE,,,4T1K61AK5NU074944*BA,Dual Overhead Cam (DOHC),4T1K61AK*NU,PASSENGER CAR,,,,,,,
786,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,Standard,,2,27950.00,,,,3NM,,,,2,Lithium-Ion/Li-Ion,,,,Not Applicable,,Optional,Not Applicable,Sedan/Saloon,Calipers / Front Vented Discs,,Not Applicable,,Not Applicable,Optional,Standard,,,,,3472,Not Applicable,Standard,"U.S., Canada",2500.0,152.55936023683,2.5,4,4x2,,Standard,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,,4,176,,131.2432,Toyota,A25A-FXS PORT+DIRECT,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,Electric,,,,,Standard,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,Port/Direct Fuel Injection  ,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,Yes,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L/AXVH71L,,Left-Hand Drive (LHD),,Direct,133,63.00,Standard,Not Applicable,,Not Applicable,,Electronic Continuously Variable (e-CVT),LE Hybrid,,,4T1B31HK2JU502977*BA,,4T1B31HK*JU,PASSENGER CAR,,111.20,Standard,16,16,4,
787,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,26560,,,,,,,,,,,,,Not Applicable,,Optional,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,203,,151.3771,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,Optional,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,"Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player",,Port+Direct,,Seat Belts: All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,Optional,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,SE,,,4T1G11AK6MU474014*BA,Dual Overhead Cam (DOHC),4T1G11AK*MU,PASSENGER CAR,,111.20,,18,18,4,
788,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2487,152,2.5,4,4x2,,,,,,,In-Line,4,4,205,206,152.8685,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2023,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT / L4,,Seat Belt : All seats,,,,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,70 Series,,,,Direct,,,,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK0PU102605*BA,Dual Overhead Cam (DOHC),4T1K61AK*PU,PASSENGER CAR,,,,,,,
789,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,205,,152.8685,Toyota,A25A-FKS,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK7LU383411*BA,Dual Overhead Cam (DOHC),4T1K61AK*LU,PASSENGER CAR,,111.20,,,,4,
790,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,203.00,,151.377100,Toyota,A25A-FKS,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,,,,4T1M11AK0LU883417*BA,Dual Overhead Cam (DOHC),4T1M11AK*LU,PASSENGER CAR,,111.20,,,,4,
791,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,Lithium-Ion/Li-Ion,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2500.0,152.55936023683,2.5,4,4x2,,Standard,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,,4,176,,131.2432,,"A25A-FXS, 3NM (Li)",CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,Electric,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,LE Hybrid,,,4T1C31AK4LU533780*BA,,4T1C31AK*LU,PASSENGER CAR,,111.20,,,,4,
792,,,,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500.0,152.55936023683,2.5,4,4x2,,,,,,,In-Line,,4,268,,199.8476,,2AR-FE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Multipoint Fuel Injection (MPFI),Gasoline,,,,,,,,,,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2014,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,,,,,,,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,ASV50L/GSV50L/AVV50L,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,4T1BF1FKXEU324073*BA,,4T1BF1FK*EU,PASSENGER CAR,,,,,,,
793,,,,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,3456,213.58310433156,3.5,4,4x2,,,,,,,V-Shaped,,6,268,314,199.8476,Toyota,2GR-FE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Multipoint Fuel Injection (MPFI),Gasoline,,,,,,,,,,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2015,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,,,,,,,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,Yes,,,,,,Manual,,,,ASV50L/GSV50L/AVV50L,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,4T1BK1FKXFU566133*BA,Dual Overhead Cam (DOHC),4T1BK1FK*FU,PASSENGER CAR,,,,,,,
794,Standard,Blind Spot: Optional for SE & Standard for XLE,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,Standard,,2,29650.00,,,,3NM,,,,2,Nickel-Metal-Hydride/NiMH,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,Calipers / Front Vented Discs,,Not Applicable,,Not Applicable,Optional,Standard,,,,,,Not Applicable,Standard,"U.S., Canada",2500.0,152.55936023683,2.5,4,4x2,,Standard,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,,4,176,,131.2432,Toyota,A25A-FXS PORT+DIRECT,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,Electric,,,,,Standard,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,Port/Direct Fuel Injection  ,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,Yes,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L/AXVH71L,,Left-Hand Drive (LHD),,Direct,133,62.2,Standard,Not Applicable,,Not Applicable,,Electronic Continuously Variable (e-CVT),SE/XLE Hybrid,,,4T1B21HK9JU008585*BA,,4T1B21HK*JU,PASSENGER CAR,,111.2,Standard,18,18,4,
795,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,30495.00,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,206,,153.6142,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,Standard,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,"Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player",,Port+Direct,,Seat Belts: All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,Standard,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK2MU567284*BA,Dual Overhead Cam (DOHC),4T1K61AK*MU,PASSENGER CAR,,111.20,,19,19,4,
796,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,26560,,,,,,,,,,,,,Not Applicable,,Optional,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,203,,151.3771,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,Optional,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,"Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player",,Port+Direct,,Seat Belts: All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,Optional,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,SE,,,4T1G11AK1MU410916*BA,Dual Overhead Cam (DOHC),4T1G11AK*MU,PASSENGER CAR,,111.20,,18,18,4,
797,Standard,,Standard,Standard,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,205,206,152.8685,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT / L4,,Seat Belt : All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,Optional,Standard,Standard,,,Manual,2,5,Standard,70 Series,,,,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,XSE,,,4T1K61AK7NU003969*BA,Dual Overhead Cam (DOHC),4T1K61AK*NU,PASSENGER CAR,,,,,,,
798,Standard,"(Blind Spot Detection - Optional: LE, SE; Standard: XLE, XSE, XLE V6, XSE V6) (Keyless Ignition -Standard: XLE, XSE, XLE V6, XSE V6)",Standard,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,All Rows,Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,206.00,,153.614200,Toyota,A25A-FKS,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,,,Standard,Standard,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2019,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,PORT+DIRECT,,,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L/AXVH71L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,8,Automatic,XSE,,,4T1B61HK6KU261370*BA,Dual Overhead Cam (DOHC),4T1B61HK*KU,PASSENGER CAR,,111.20,,,,4,
799,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,30495.00,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2487,152,2.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,206,,153.6142,Toyota,A25A-FKS,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,,,Standard,,Standard,Standard,LED,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",1088,Camry,2469,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,"Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player",,Port+Direct,,Seat Belts: All seats,,,Standard,GEORGETOWN,"Toyota Motor Manufacturing, Kentucky, Inc.",UNITED STATES (USA),KENTUCKY,,,,Standard,Standard,,,Manual,2,5,Standard,AXVA70L/GSV70L/AXVH70L,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,,XSE,,,4T1K61AK4MU574558*BA,Dual Overhead Cam (DOHC),4T1K61AK*MU,PASSENGER CAR,,111.20,,19,19,4,
800,,,,,,,All Rows,1st Row (Driver and Passenger),Driver Seat Only,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500.0,152.55936023683,2.5,4,4x2,,,,,,,In-Line,,4,,,,,2AR-FE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,TOYOTA,448,"TOYOTA MOTOR MANUFACTURING, NORTHERN KENTUCKY, INC.",1091,Camry,2469,2010,Not Applicable,Not Applicable,"4-door sedan, hardtop",Toyota,,,,Camry,,,,,,,,,,,LAFAYETTE,"SUBARU of Indiana Automobile, Inc.",UNITED STATES (USA),INDIANA,,,,,,,,Manual,,,,ASV40L/GSV40L/AHV40L,,,,,,,,Not Applicable,,Not Applicable,,,Base,,,4T4BF3EK4AR086833*BA,,4T4BF3EK*AR,PASSENGER CAR,,,,,,,
